repayment_id,loan_id,repayment_date,amount_paid,due_date
26738,5309,2023-03-12,7732.3,2022-12-27
26739,5262,2023-06-07,6508.99,2022-06-04
26740,5293,2023-08-16,13862.2,2023-10-21
26741,5249,2023-03-20,14624.67,2022-11-09
26742,5245,2023-09-13,1402.43,2022-08-06
26743,5251,2022-07-27,13881.3,2023-07-20
26744,5123,2022-10-03,1700.14,2023-06-11
26745,5325,2023-05-12,5390.65,2022-08-11
26746,5986,2022-10-24,11557.32,2023-01-01
26747,5501,2023-01-09,11767.04,2023-02-06
26748,5687,2023-07-29,11024.42,2022-12-13
26749,6090,2022-07-03,1067.13,2023-01-19
26750,5836,2022-02-01,2428.01,2023-10-23
26751,5059,2022-10-10,14075.14,2022-04-17
26752,5731,2023-03-08,1681.19,2022-12-08
26753,5266,2023-06-03,1638.92,2022-12-09
26754,5236,2023-11-17,12616.87,2022-11-20
26755,5898,2023-04-07,9798.35,2023-07-30
26756,5218,2023-01-03,5599.01,2023-11-08
26757,5975,2023-10-20,2902.8,2023-05-18
26758,5589,2022-09-09,13320.47,2023-07-20
26759,5917,2022-06-15,14833.8,2022-11-11
26760,5918,2023-09-07,1224.59,2023-10-02
26761,6134,2023-06-13,8534.64,2022-07-06
26762,5353,2023-08-25,4288.9,2023-03-03
26763,5091,2023-01-06,12569.61,2023-11-23
26764,5702,2023-08-21,5518.06,2023-10-21
26765,5073,2022-04-13,10862.12,2022-07-03
26766,5685,2023-08-17,8323.09,2023-04-19
26767,5722,2022-05-06,8352.09,2023-11-07
26768,5958,2022-02-07,12940.99,2022-06-29
26769,6056,2022-12-14,7320.86,2022-10-27
26770,5648,2022-08-01,12761.19,2022-04-07
26771,5760,2022-11-15,5769.69,2023-11-11
26772,5871,2023-03-02,3034.35,2022-12-02
26773,5143,2022-09-04,7104.42,2022-06-30
26774,5949,2023-10-10,7726.16,2023-03-17
26775,5044,2022-10-13,7436.56,2023-02-07
26776,5032,2022-08-19,12220.79,2023-04-07
26777,5028,2022-11-16,8687.84,2022-08-24
26778,6020,2023-05-27,13382.44,2023-08-29
26779,5423,2023-06-05,7955.69,2022-08-11
26780,5491,2022-08-13,3758.37,2023-09-15
26781,5160,2023-05-21,2377.69,2022-09-20
26782,5845,2022-04-17,13091.26,2022-03-03
26783,5018,2023-11-30,1314.51,2022-08-17
26784,6127,2023-08-30,2205.34,2022-08-27
26785,5672,2022-11-27,1423.05,2023-08-12
26786,5232,2022-01-05,6644.15,2023-07-12
26787,5424,2023-04-13,8222.93,2023-07-04
26788,5904,2023-05-31,788.18,2023-08-30
26789,5755,2022-06-12,7976.0,2023-01-20
26790,5837,2023-10-15,6209.51,2022-12-29
26791,5894,2023-06-15,11717.86,2022-05-21
26792,5239,2022-03-23,12534.37,2023-07-26
26793,5149,2023-04-26,10432.03,2023-03-28
26794,5623,2023-05-31,7365.69,2022-02-24
26795,5017,2023-10-02,3634.15,2022-04-17
26796,5914,2022-07-06,12783.17,2022-10-14
26797,5226,2022-05-26,5454.2,2022-12-19
26798,5652,2022-06-01,5666.23,2022-08-01
26799,5260,2022-12-29,13782.17,2023-08-21
26800,5674,2022-04-03,14646.16,2023-11-25
26801,5174,2022-01-31,13522.9,2022-06-30
26802,5205,2023-06-24,14974.4,2022-06-14
26803,5415,2023-10-11,13099.18,2022-04-06
26804,6177,2023-08-25,10713.18,2023-03-17
26805,6127,2022-02-18,4760.38,2022-01-03
26806,5792,2022-09-15,14317.88,2023-05-04
26807,6089,2023-06-02,13211.09,2022-07-24
26808,6141,2023-06-25,3990.83,2023-01-30
26809,6180,2023-02-14,7592.86,2022-10-25
26810,6106,2022-06-05,1515.81,2023-11-26
26811,5518,2023-06-30,14322.98,2022-06-15
26812,6091,2023-03-16,8805.14,2023-10-26
26813,5979,2022-08-25,4055.41,2022-12-08
26814,6010,2023-10-12,4739.79,2023-02-06
26815,5590,2023-01-03,14719.52,2022-05-20
26816,5067,2022-02-26,9426.41,2022-09-01
26817,6200,2022-06-24,6599.91,2022-10-30
26818,5684,2022-08-02,7747.76,2022-07-30
26819,5063,2022-01-27,1928.98,2022-12-05
26820,5814,2022-04-29,1587.83,2023-09-21
26821,5403,2022-05-27,9094.26,2022-01-10
26822,5192,2022-09-22,7924.06,2023-05-15
26823,5071,2023-02-07,5707.72,2022-03-12
26824,5878,2022-09-15,8708.65,2022-04-29
26825,5741,2022-07-08,1553.8,2023-09-23
26826,5946,2023-05-14,14187.87,2023-03-13
26827,6087,2022-08-27,4758.82,2022-05-07
26828,5245,2022-11-23,1540.79,2022-09-17
26829,5519,2022-03-11,2957.81,2022-08-16
26830,5393,2022-01-25,1884.37,2023-03-21
26831,5772,2023-08-05,3089.77,2023-08-21
26832,5911,2022-06-05,6542.93,2022-08-03
26833,6152,2023-10-20,11201.74,2023-01-24
26834,5184,2022-08-07,4449.05,2022-08-28
26835,5247,2023-07-15,6820.94,2023-01-15
26836,5324,2023-01-14,13966.98,2022-11-28
26837,5160,2022-07-13,4789.42,2023-07-23
26838,5706,2022-02-09,12023.44,2023-02-21
26839,5622,2023-08-20,2788.34,2022-06-14
26840,5925,2022-12-09,3085.67,2022-07-15
26841,5066,2023-05-18,7114.22,2022-08-27
26842,5930,2023-03-26,3894.48,2022-10-06
26843,5254,2022-12-02,13593.91,2022-03-11
26844,5283,2022-01-04,1235.91,2022-01-19
26845,6084,2023-06-01,9160.45,2022-08-26
26846,5118,2023-05-12,9261.33,2023-01-08
26847,5423,2022-08-14,1457.38,2022-08-28
26848,5556,2022-05-30,11122.18,2022-12-08
26849,5036,2022-08-26,7299.01,2023-02-20
26850,5531,2023-10-22,10984.56,2022-12-01
26851,5091,2022-04-13,12490.41,2022-11-11
26852,5098,2022-06-24,5182.04,2022-03-11
26853,5531,2023-04-06,7525.05,2022-07-17
26854,5538,2022-02-03,4281.03,2022-09-19
26855,6052,2023-11-15,3421.95,2022-07-13
26856,5080,2023-06-02,508.62,2023-04-18
26857,5563,2023-03-16,14472.66,2022-05-12
26858,5614,2022-10-12,6893.46,2023-01-10
26859,5176,2022-08-13,689.51,2022-03-11
26860,5522,2023-07-19,629.61,2023-11-28
26861,5423,2022-09-14,4681.11,2023-03-21
26862,6124,2022-02-28,702.1,2023-01-06
26863,5576,2022-09-03,5930.46,2023-03-16
26864,5531,2023-06-03,1412.61,2022-08-18
26865,5332,2022-08-02,1069.15,2022-05-22
26866,5653,2023-08-13,10206.03,2023-09-15
26867,5740,2022-08-04,13649.2,2022-03-24
26868,6113,2023-02-07,6436.11,2023-06-03
26869,5511,2022-10-10,12633.17,2023-03-14
26870,5042,2023-07-27,924.35,2023-04-11
26871,5885,2023-07-27,11776.51,2023-07-27
26872,5081,2022-08-03,1410.6,2022-11-24
26873,5402,2023-01-17,12657.37,2022-08-01
26874,5107,2022-02-14,13294.31,2022-07-02
26875,6135,2022-06-21,11896.62,2022-12-21
26876,5506,2022-08-09,12400.86,2023-07-19
26877,6145,2023-01-20,8641.53,2022-08-08
26878,6158,2022-04-05,4340.83,2023-08-18
26879,5720,2022-02-13,9826.85,2023-11-15
26880,5257,2022-08-16,6873.35,2022-01-28
26881,5954,2023-07-28,577.38,2022-06-26
26882,5933,2022-11-13,7413.97,2023-01-14
26883,6072,2022-12-01,9942.22,2023-03-27
26884,5897,2023-08-24,701.31,2023-05-02
26885,5019,2023-09-16,9509.72,2023-10-29
26886,6070,2023-04-12,9961.71,2022-09-06
26887,5451,2022-10-24,2792.56,2022-07-26
26888,5898,2023-06-29,6750.58,2022-09-01
26889,6080,2023-05-04,14482.82,2023-11-10
26890,5741,2022-08-03,13320.74,2022-08-02
26891,6116,2023-06-08,6456.91,2022-03-25
26892,5082,2022-01-02,5572.77,2022-01-27
26893,5737,2023-10-23,2299.17,2022-02-04
26894,5079,2023-10-16,1010.24,2023-05-17
26895,5283,2022-07-26,4813.21,2022-03-10
26896,5997,2022-12-07,14134.11,2022-07-13
26897,5160,2023-02-11,14399.9,2022-10-24
26898,6180,2022-11-02,12281.53,2023-07-16
26899,5888,2023-05-22,5586.96,2023-07-11
26900,5468,2023-04-14,2582.58,2022-10-03
26901,5853,2023-07-12,9135.24,2023-09-24
26902,5462,2023-05-10,9874.32,2022-10-19
26903,5854,2022-09-18,6656.32,2023-08-26
26904,5117,2023-08-01,10528.88,2022-11-22
26905,5364,2023-10-24,11326.89,2022-06-01
26906,5466,2023-08-05,11854.39,2023-11-07
26907,5184,2022-12-30,7783.32,2022-05-13
26908,5660,2023-05-29,11978.79,2022-07-31
26909,6190,2023-06-25,869.41,2022-06-30
26910,5075,2023-07-27,10365.86,2022-12-27
26911,5826,2023-09-04,3916.69,2023-02-28
26912,5503,2023-03-31,4422.54,2023-09-02
26913,5795,2022-05-24,1823.87,2022-05-04
26914,5587,2022-07-11,3289.69,2022-06-27
26915,5656,2022-12-19,14884.12,2022-11-26
26916,5700,2022-10-26,6523.16,2022-08-14
26917,5635,2023-04-05,13952.6,2022-06-12
26918,5844,2023-03-03,2862.04,2023-05-08
26919,5835,2022-01-31,3458.85,2023-04-16
26920,6154,2022-11-28,8588.29,2022-12-23
26921,5764,2023-02-15,5568.22,2022-12-07
26922,5358,2022-02-21,9836.77,2022-06-04
26923,5692,2023-01-19,6619.68,2022-07-12
26924,5622,2022-08-31,12268.16,2023-08-08
26925,5482,2023-11-17,6757.61,2022-09-16
26926,5980,2023-09-04,8799.06,2022-08-18
26927,6102,2023-02-21,5155.56,2022-04-10
26928,5978,2023-04-20,10708.59,2022-08-14
26929,5290,2023-01-27,9993.65,2022-01-30
26930,5752,2023-01-24,6256.51,2022-08-10
26931,5023,2023-07-27,4502.47,2022-01-16
26932,5806,2023-12-01,9404.51,2023-04-03
26933,5172,2023-04-14,14175.7,2022-08-04
26934,5835,2023-02-12,2423.32,2023-09-04
26935,5318,2023-06-03,12087.19,2023-06-20
26936,5908,2022-07-08,8373.38,2023-03-09
26937,5798,2023-08-18,8120.62,2023-09-05
26938,5991,2022-12-17,14444.42,2023-07-12
26939,5855,2022-10-10,9285.18,2022-08-28
26940,5681,2023-09-28,12542.51,2022-04-12
26941,5916,2022-06-06,7959.92,2023-10-27
26942,6142,2023-08-22,4122.87,2022-02-12
26943,6030,2022-05-28,10570.11,2023-07-21
26944,5843,2022-03-11,13886.07,2023-02-22
26945,5483,2023-01-05,12697.84,2022-11-17
26946,5132,2023-08-11,3376.27,2023-10-30
26947,6117,2023-09-18,5094.89,2023-02-17
26948,5861,2023-05-30,7994.77,2022-02-03
26949,5294,2022-08-22,8788.25,2023-03-21
26950,5641,2023-11-10,3310.3,2022-06-29
26951,6000,2023-09-03,3835.18,2023-10-28
26952,5392,2023-09-28,11503.05,2022-09-25
26953,5249,2023-04-12,11089.6,2023-06-18
26954,5703,2023-07-11,12668.53,2022-11-08
26955,6167,2022-10-14,14027.48,2022-01-06
26956,5287,2023-09-10,4969.79,2023-07-02
26957,5277,2022-10-21,12964.13,2023-09-30
26958,5387,2023-04-26,10157.17,2023-04-03
26959,5450,2022-05-14,14387.67,2023-11-30
26960,5291,2022-01-08,4445.08,2023-07-25
26961,6193,2022-01-28,4410.24,2023-04-25
26962,5443,2023-06-04,10712.26,2022-03-09
26963,5656,2022-11-06,13961.96,2022-04-30
26964,6069,2023-10-08,12456.06,2022-11-29
26965,5827,2023-06-25,11042.07,2022-12-12
26966,5476,2023-09-19,6115.98,2022-09-02
26967,5253,2023-05-09,10907.63,2023-08-03
26968,5289,2022-02-03,12115.89,2023-10-28
26969,6000,2022-01-07,11422.64,2022-10-24
26970,5021,2022-02-09,10313.76,2023-10-07
26971,5316,2022-11-26,1183.4,2023-09-20
26972,5564,2022-03-03,10065.87,2023-08-28
26973,5123,2022-03-27,7435.27,2023-09-06
26974,5874,2022-04-26,14442.75,2022-12-26
26975,5960,2023-07-31,9304.25,2022-12-14
26976,5214,2022-10-24,9319.3,2023-03-13
26977,5839,2023-01-14,14913.8,2023-04-17
26978,5647,2023-11-13,1857.02,2022-10-02
26979,5968,2023-09-20,4506.59,2023-09-22
26980,5730,2022-11-18,10013.15,2022-03-06
26981,5600,2023-09-20,5070.93,2022-03-10
26982,5792,2023-01-30,5519.18,2022-11-05
26983,5040,2022-12-23,13443.35,2022-05-27
26984,5752,2023-07-16,8900.63,2023-08-01
26985,5943,2023-02-23,1991.55,2023-05-23
26986,5648,2023-04-23,5007.51,2022-06-25
26987,5182,2022-12-02,1602.85,2023-08-01
26988,5265,2023-08-14,8563.88,2022-07-20
26989,5771,2022-01-20,3012.39,2022-01-18
26990,5863,2023-02-16,12928.17,2022-12-02
26991,5432,2023-07-03,8871.05,2022-05-07
26992,5509,2022-09-16,1360.95,2023-05-07
26993,5447,2023-08-28,4862.7,2022-02-20
26994,5528,2023-11-30,9436.9,2023-10-01
26995,5875,2022-12-23,5364.73,2022-05-31
26996,6157,2022-07-20,7941.06,2022-06-10
26997,6163,2023-02-15,13685.75,2022-07-07
26998,5669,2022-10-15,5575.52,2022-08-18
26999,5847,2022-02-17,5370.16,2023-09-02
27000,5070,2023-07-12,12386.47,2022-06-30
27001,5816,2023-01-05,5121.97,2023-04-15
27002,6039,2022-08-19,1630.4,2023-03-03
27003,6084,2022-04-05,3123.7,2022-03-23
27004,5446,2022-10-30,14257.6,2023-02-08
27005,6026,2022-08-06,14032.75,2023-04-23
27006,5019,2023-07-06,3759.78,2022-02-02
27007,5561,2023-01-22,8525.78,2023-08-16
27008,6102,2023-09-20,2491.84,2023-04-05
27009,5472,2022-04-01,10282.83,2023-05-29
27010,5028,2022-02-27,3186.93,2023-02-22
27011,5560,2023-03-10,1221.96,2022-11-28
27012,5608,2023-06-06,12461.0,2023-08-25
27013,6189,2023-04-28,5218.31,2023-09-30
27014,5458,2023-01-02,2073.57,2023-02-20
27015,5945,2023-02-11,12591.61,2023-06-17
27016,6200,2023-06-02,11554.76,2022-01-05
27017,5984,2022-11-27,10414.5,2022-10-11
27018,5868,2023-12-01,13713.11,2022-10-31
27019,6016,2022-08-23,7593.78,2022-07-16
27020,5029,2023-02-15,2356.82,2022-09-11
27021,5669,2022-07-02,1389.52,2023-08-18
27022,5826,2022-10-14,5117.39,2022-06-17
27023,5816,2022-05-03,1759.05,2022-01-06
27024,5279,2022-06-07,8264.89,2022-05-22
27025,5283,2022-11-19,710.24,2023-01-10
27026,6003,2022-01-13,6934.57,2022-05-05
27027,5305,2023-07-20,3087.67,2022-11-19
27028,5694,2023-07-09,5839.89,2023-01-30
27029,5109,2023-09-13,10287.99,2022-06-16
27030,5324,2023-11-09,5588.97,2023-11-12
27031,5458,2023-09-10,5449.43,2022-01-24
27032,5482,2023-07-17,14865.89,2023-11-14
27033,5922,2022-07-23,10922.81,2022-04-19
27034,5520,2022-10-29,7950.99,2022-07-29
27035,6077,2022-02-12,8900.95,2023-08-30
27036,5391,2023-08-20,9492.65,2022-07-21
27037,5771,2023-11-01,856.34,2023-02-14
27038,5913,2023-05-21,1663.84,2022-01-02
27039,6196,2023-10-01,9913.25,2022-04-21
27040,5086,2022-07-10,5784.8,2023-08-09
27041,5558,2022-03-01,1303.94,2022-03-17
27042,5858,2023-04-11,4813.94,2022-07-31
27043,6180,2023-01-14,2389.11,2023-09-22
27044,5666,2023-03-05,13786.55,2022-08-21
27045,6154,2022-03-03,3442.42,2022-07-06
27046,5843,2022-10-29,2583.52,2022-10-02
27047,6105,2023-09-30,9579.45,2022-11-06
27048,5295,2022-06-21,8067.72,2023-10-25
27049,5269,2023-05-20,8851.02,2022-07-30
27050,5645,2022-03-04,6821.25,2022-12-17
27051,5535,2022-01-16,7273.96,2022-11-18
27052,5088,2023-11-22,11792.56,2022-07-26
27053,5925,2022-04-11,3688.87,2022-03-31
27054,5111,2022-06-25,6249.67,2023-10-20
27055,5584,2022-07-12,14388.47,2022-03-06
27056,6178,2022-09-30,3254.79,2023-02-20
27057,5769,2023-04-12,4759.72,2023-08-21
27058,6180,2022-06-24,3277.72,2022-10-19
27059,5238,2022-08-22,797.18,2023-04-22
27060,5334,2022-08-04,4412.53,2023-03-17
27061,5106,2023-05-06,1173.78,2023-01-05
27062,5382,2023-02-21,2742.93,2023-11-04
27063,5689,2023-06-17,5758.89,2023-10-16
27064,5261,2023-03-27,800.46,2023-03-08
27065,5655,2022-10-07,11417.87,2022-08-27
27066,5820,2022-09-01,12036.04,2022-10-20
27067,5709,2023-11-06,6465.5,2022-08-25
27068,5476,2022-05-26,14777.66,2023-10-07
27069,5907,2022-03-08,10345.41,2022-11-21
27070,5555,2022-04-13,11283.97,2023-02-26
27071,5663,2022-11-06,3288.36,2023-03-06
27072,5575,2023-09-29,12642.85,2022-12-20
27073,5642,2022-04-27,14203.17,2023-10-17
27074,5463,2023-04-17,3926.5,2023-05-11
27075,5855,2022-11-17,10453.73,2022-10-20
27076,5585,2023-03-11,11330.65,2023-09-16
27077,5943,2023-01-05,4924.95,2022-09-14
27078,5616,2023-12-01,7387.63,2023-02-17
27079,5158,2022-07-06,1914.32,2023-01-16
27080,5272,2023-08-11,3009.87,2022-07-19
27081,5670,2023-04-14,1392.77,2022-08-13
27082,5621,2023-10-23,8622.4,2023-11-02
27083,5521,2023-04-18,9566.31,2022-10-21
27084,5059,2023-07-10,13783.73,2023-06-04
27085,5704,2023-03-30,8361.68,2023-08-30
27086,5648,2023-03-22,4278.86,2023-11-08
27087,5891,2023-11-13,1362.37,2023-03-19
27088,5436,2022-04-04,13331.82,2022-07-01
27089,5146,2022-02-07,7443.44,2023-05-15
27090,5859,2023-04-27,11191.17,2023-03-18
27091,5978,2022-04-21,712.42,2023-08-31
27092,5245,2023-02-14,7578.01,2022-10-09
27093,5301,2022-06-17,5222.98,2022-04-23
27094,5438,2023-07-20,939.8,2022-09-24
27095,5868,2023-02-01,11747.26,2023-06-19
27096,5100,2022-05-07,7937.07,2023-04-10
27097,5725,2022-02-11,5331.11,2023-01-21
27098,5814,2022-02-10,12184.08,2023-05-23
27099,5480,2023-07-16,6980.39,2022-04-23
27100,5415,2023-05-02,550.72,2022-11-13
27101,5165,2023-11-02,14194.49,2022-05-12
27102,5974,2023-02-03,4207.4,2023-06-08
27103,6145,2022-07-01,12543.35,2022-04-13
27104,5088,2022-06-30,12338.02,2023-11-13
27105,5573,2023-11-09,2854.42,2022-07-04
27106,5814,2023-04-09,7373.04,2022-03-07
27107,5179,2022-02-19,1082.89,2022-05-15
27108,5163,2023-02-12,5641.0,2022-05-05
27109,5593,2023-02-05,11099.19,2022-02-26
27110,6006,2022-05-26,3937.51,2022-10-29
27111,6194,2022-10-25,2198.35,2023-11-25
27112,5301,2022-05-25,7853.29,2023-10-22
27113,5374,2022-01-16,8286.3,2022-01-14
27114,5708,2022-03-26,10299.52,2023-09-18
27115,5203,2022-08-04,11507.5,2023-04-11
27116,5047,2023-04-27,10589.24,2023-03-18
27117,5463,2022-02-21,12758.48,2022-01-27
27118,5408,2023-07-02,3732.14,2023-01-19
27119,5427,2022-04-17,8761.62,2022-11-16
27120,5930,2022-08-07,5721.38,2022-08-07
27121,5317,2022-12-03,14450.63,2022-06-19
27122,5421,2023-01-06,6884.05,2023-02-17
27123,5263,2022-09-11,14415.85,2023-08-15
27124,5166,2023-02-09,11651.45,2023-02-23
27125,5428,2023-08-03,10917.73,2022-04-26
27126,5397,2023-11-30,7627.67,2023-08-29
27127,5796,2023-09-28,6928.98,2022-03-10
27128,5107,2022-01-30,8134.95,2022-10-14
27129,5098,2022-07-04,4757.68,2023-11-14
27130,5043,2022-10-16,13615.39,2023-08-30
27131,5242,2022-12-25,12017.79,2023-04-06
27132,5095,2023-04-19,12120.24,2022-05-29
27133,5188,2023-07-19,6780.73,2022-07-12
27134,5385,2023-02-04,1530.79,2022-08-21
27135,5819,2023-11-20,10404.62,2022-06-11
27136,6191,2022-05-13,5929.0,2023-07-02
27137,6149,2023-05-17,13121.24,2023-04-03
27138,5087,2023-05-18,11814.91,2023-07-07
27139,5489,2022-03-18,2607.26,2022-06-11
27140,5226,2022-12-16,9224.88,2022-06-02
27141,5345,2022-03-01,10537.1,2023-03-17
27142,5518,2023-03-31,8737.99,2022-11-17
27143,6055,2023-04-10,7953.61,2022-03-17
27144,5296,2022-11-07,3804.01,2023-01-15
27145,5414,2022-04-01,3920.65,2023-12-01
27146,5135,2022-10-25,11636.12,2023-03-14
27147,5525,2022-11-21,771.0,2022-05-06
27148,6009,2022-10-07,11794.2,2022-07-19
27149,5004,2022-04-28,8138.58,2022-08-13
27150,5178,2023-11-26,14075.23,2023-08-04
27151,5746,2023-07-21,14961.16,2022-07-11
27152,5259,2022-09-28,10120.53,2023-06-06
27153,5652,2023-06-01,6477.73,2022-09-03
27154,6089,2022-04-11,7388.75,2023-02-16
27155,6041,2023-01-23,3461.12,2023-06-08
27156,5544,2022-10-13,1938.9,2023-07-10
27157,5435,2022-02-22,8892.07,2023-09-13
27158,5290,2022-08-28,12179.68,2022-12-15
27159,5803,2022-08-02,4295.61,2022-03-31
27160,5483,2023-09-08,6584.97,2023-04-07
27161,5234,2022-12-27,8544.22,2022-10-19
27162,5408,2022-12-30,13664.52,2022-10-18
27163,5694,2022-11-23,2510.15,2023-01-04
27164,6170,2023-04-21,3934.81,2022-09-21
27165,5562,2023-09-03,13818.69,2022-09-29
27166,5430,2022-04-07,1073.27,2022-03-10
27167,5432,2022-11-23,10013.68,2022-05-24
27168,5497,2022-03-14,9773.13,2022-02-25
27169,5983,2022-09-13,6057.19,2023-07-07
27170,6113,2022-06-19,7288.39,2022-03-18
27171,5997,2022-11-29,12896.31,2023-06-04
27172,5897,2022-06-06,2892.24,2022-11-06
27173,5827,2023-02-23,3857.73,2022-03-31
27174,5778,2023-04-03,7929.08,2023-01-11
27175,5223,2022-04-09,6441.31,2022-07-13
27176,5468,2022-09-01,8828.4,2023-08-06
27177,5569,2023-04-22,13852.17,2022-12-03
27178,5375,2023-03-17,13797.98,2023-05-21
27179,6136,2022-07-13,3835.27,2022-04-18
27180,5527,2023-01-10,4881.1,2023-08-30
27181,5412,2023-10-24,2850.0,2023-05-26
27182,5269,2023-01-02,13952.96,2022-11-17
27183,5626,2022-06-04,6269.03,2023-04-21
27184,6012,2023-05-14,7020.72,2022-10-13
27185,5450,2023-06-18,12138.29,2022-12-17
27186,5802,2023-04-03,7938.12,2022-09-02
27187,5822,2023-09-20,2236.45,2023-08-10
27188,5255,2022-04-23,6848.81,2022-12-28
27189,5126,2022-01-24,9642.6,2022-12-02
27190,5762,2022-10-10,10928.53,2023-10-11
27191,5799,2022-10-19,9857.6,2022-08-10
27192,5565,2022-12-29,2228.12,2023-03-14
27193,5456,2023-02-05,4913.0,2023-07-27
27194,6091,2023-07-22,11136.69,2023-03-24
27195,6090,2022-09-23,13262.76,2022-09-19
27196,5912,2022-02-23,1184.2,2022-10-28
27197,5862,2023-09-12,1112.32,2023-07-31
27198,5617,2023-02-26,9829.37,2023-07-03
27199,5400,2023-04-19,8446.67,2022-08-22
27200,5287,2022-08-31,2752.42,2022-07-20
27201,5186,2022-12-20,8450.23,2023-02-05
27202,5284,2023-01-23,14630.07,2023-09-06
27203,5650,2022-06-27,9648.05,2022-04-20
27204,5691,2023-04-20,7012.55,2023-07-16
27205,5237,2023-07-27,12499.22,2023-05-23
27206,6042,2023-02-09,3585.93,2023-11-03
27207,5815,2022-02-05,6507.73,2022-07-30
27208,5928,2022-12-24,8152.63,2023-05-14
27209,5414,2023-07-12,7815.83,2023-10-19
27210,5009,2023-08-30,13854.1,2022-07-08
27211,5420,2022-11-23,4743.69,2022-07-04
27212,5029,2022-02-13,1319.3,2022-11-09
27213,5348,2022-11-16,13787.47,2023-03-30
27214,5661,2023-10-20,3647.48,2022-09-06
27215,5576,2023-04-17,5995.91,2023-11-04
27216,5450,2022-09-26,8197.93,2023-10-21
27217,5380,2023-06-09,14650.27,2023-11-06
27218,5699,2022-01-25,8261.39,2023-11-20
27219,5366,2023-10-02,6992.28,2022-08-18
27220,6142,2023-07-05,8962.76,2023-11-07
27221,5412,2022-06-06,14576.72,2022-08-12
27222,5951,2022-07-04,12360.2,2022-02-23
27223,5356,2022-06-23,2950.04,2022-02-05
27224,5254,2023-01-29,12147.27,2023-07-19
27225,5727,2022-07-05,12695.94,2023-12-01
27226,5681,2022-10-08,10515.06,2023-04-27
27227,6105,2023-08-09,10029.89,2023-08-09
27228,6070,2022-10-22,6892.72,2022-10-27
27229,6073,2023-06-12,9804.58,2022-10-16
27230,5810,2022-07-07,11194.84,2023-03-04
27231,5473,2023-02-16,2280.89,2022-11-07
27232,5416,2023-11-15,4231.28,2023-04-03
27233,5979,2022-07-05,3314.19,2023-07-10
27234,5600,2023-06-28,12697.57,2022-02-20
27235,6145,2023-07-29,10360.04,2023-05-24
27236,6027,2022-10-28,7036.29,2022-04-09
27237,5460,2022-11-05,12477.81,2022-12-08
27238,5079,2022-07-08,10893.33,2023-07-17
27239,5775,2023-02-15,13747.1,2023-10-09
27240,6095,2023-06-22,1613.7,2023-01-20
27241,5896,2023-01-22,7882.78,2023-10-15
27242,5058,2023-07-05,10747.84,2023-04-02
27243,5624,2022-07-12,3508.65,2022-10-31
27244,5048,2022-06-12,5243.33,2023-09-18
27245,5839,2022-02-22,6575.16,2023-11-18
27246,5165,2023-04-20,12017.72,2023-07-13
27247,5330,2022-06-23,7656.85,2022-09-23
27248,6145,2022-07-15,7646.62,2022-01-26
27249,5213,2022-07-30,6747.87,2022-02-19
27250,5507,2023-12-01,3814.54,2023-10-03
27251,5916,2023-01-25,13884.54,2022-12-31
27252,5801,2022-11-04,5108.12,2022-05-25
27253,5168,2023-04-02,8728.25,2022-05-25
27254,5995,2022-11-27,2657.31,2022-06-16
27255,5830,2023-05-10,6796.53,2022-02-12
27256,5996,2022-11-25,13605.15,2023-07-07
27257,5987,2022-01-29,14934.25,2022-01-15
27258,5787,2023-11-14,5745.4,2022-05-09
27259,5427,2022-05-02,2732.86,2022-02-27
27260,6016,2023-04-03,5059.55,2022-02-23
27261,6034,2023-02-22,5245.01,2022-08-12
27262,6144,2022-06-08,9845.38,2022-05-13
27263,5773,2023-08-21,7694.27,2023-07-28
27264,6082,2023-05-31,11642.67,2022-08-31
27265,6152,2022-01-02,10668.9,2022-07-29
27266,5717,2023-10-07,4143.98,2022-08-30
27267,5086,2022-10-29,11871.71,2023-01-18
27268,5104,2022-03-20,12788.2,2022-07-29
27269,5143,2023-10-21,9176.66,2022-08-03
27270,5205,2023-11-09,13951.18,2022-09-01
